Order ID,Order Line ID,Order Date,Ship Date,Ship Mode,Order Priority,Customer ID,Customer Name,Customer Email,Gender,Birth Date,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-149734,CA-2015-149734-1,9/3/2015,9/8/2015,Standard Class,High,JC-16105,Julie Creighton,julie.creighton@hotmail.com,F,7/7/1959,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075
US-2017-119662,US-2017-119662-1,11/13/2017,11/16/2017,First Class,High,CS-12400,Christopher Schild,christopher.schild@hotmail.hom,F,11/8/1987,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549
CA-2017-140088,CA-2017-140088-1,5/28/2017,5/30/2017,Second Class,Critical,PO-18865,Patrick O'Donnell,patrick.o'donnell@hotmail.com,M,3/23/1966,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0,33.2156
CA-2017-155558,CA-2017-155558-1,10/26/2017,11/2/2017,Standard Class,Critical,PG-18895,Paul Gonzalez,paul.gonzalez@hotmail.com,M,9/30/1995,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966
CA-2017-155558,CA-2017-155558-2,10/26/2017,11/2/2017,Standard Class,High,PG-18895,Paul Gonzalez,paul.gonzalez@hotmail.com,M,9/30/1995,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0,2.9568
CA-2016-159695,CA-2016-159695-1,4/5/2016,4/10/2016,Second Class,Critical,GM-14455,Gary Mitchum,gary.mitchum@hotmail.hom,M,8/1/1964,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572
CA-2016-109806,CA-2016-109806-1,9/17/2016,9/22/2016,Standard Class,Not Specified,JS-15685,Jim Sink,jim.sink@hotmail.com,F,9/26/1992,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0,6.633
CA-2016-109806,CA-2016-109806-2,9/17/2016,9/22/2016,Standard Class,Low,JS-15685,Jim Sink,jim.sink@hotmail.com,F,9/26/1992,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782
CA-2016-109806,CA-2016-109806-3,9/17/2016,9/22/2016,Standard Class,Not Specified,JS-15685,Jim Sink,jim.sink@hotmail.com,F,9/26/1992,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0,3.1104
CA-2015-149587,CA-2015-149587-1,1/31/2015,2/5/2015,Second Class,Low,KB-16315,Karl Braun,karl.braun@hotmail.com,F,4/19/1978,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208
CA-2015-149587,CA-2015-149587-2,1/31/2015,2/5/2015,Second Class,Critical,KB-16315,Karl Braun,karl.braun@hotmail.com,F,4/19/1978,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0,16.5354
CA-2015-149587,CA-2015-149587-3,1/31/2015,2/5/2015,Second Class,Medium,KB-16315,Karl Braun,karl.braun@hotmail.com,F,4/19/1978,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0,16.1504
US-2017-109484,US-2017-109484-1,11/6/2017,11/12/2017,Standard Class,Medium,RB-19705,Roger Barcio,roger.barcio@hotmail.hom,F,12/5/1973,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788
CA-2017-161018,CA-2017-161018-1,11/9/2017,11/11/2017,Second Class,Not Specified,PN-18775,Parhena Norris,parhena.norris@hotmail.hom,M,10/18/1985,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0,40.5426
CA-2017-157833,CA-2017-157833-1,6/17/2017,6/20/2017,First Class,Critical,KD-16345,Katherine Ducich,katherine.ducich@hotmail.com,M,3/22/1995,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592
CA-2016-149223,CA-2016-149223-1,9/6/2016,9/11/2016,Standard Class,Critical,ER-13855,Elpida Rittenbach,elpida.rittenbach@hotmail.com,F,12/5/1958,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0,22.5852
CA-2016-158568,CA-2016-158568-1,8/29/2016,9/2/2016,Standard Class,Not Specified,RB-19465,Rick Bensley,rick.bensley@hotmail.hom,F,12/6/1965,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184
CA-2016-158568,CA-2016-158568-2,8/29/2016,9/2/2016,Standard Class,Medium,RB-19465,Rick Bensley,rick.bensley@hotmail.hom,F,12/6/1965,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973
CA-2016-158568,CA-2016-158568-3,8/29/2016,9/2/2016,Standard Class,Critical,RB-19465,Rick Bensley,rick.bensley@hotmail.hom,F,12/6/1965,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396
CA-2016-129903,CA-2016-129903-1,12/1/2016,12/4/2016,Second Class,Critical,GZ-14470,Gary Zandusky,gary.zandusky@hotmail.com,M,7/14/1978,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0,11.7208
US-2015-156867,US-2015-156867-1,11/13/2015,11/17/2015,Standard Class,Critical,LC-16870,Lena Cacioppo,lena.cacioppo@hotmail.com,M,10/9/1990,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758
US-2015-156867,US-2015-156867-2,11/13/2015,11/17/2015,Standard Class,Medium,LC-16870,Lena Cacioppo,lena.cacioppo@hotmail.com,M,10/9/1990,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385
US-2015-156867,US-2015-156867-3,11/13/2015,11/17/2015,Standard Class,Critical,LC-16870,Lena Cacioppo,lena.cacioppo@hotmail.com,M,10/9/1990,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174
CA-2017-119004,CA-2017-119004-1,11/23/2017,11/28/2017,Standard Class,Not Specified,JM-15250,Janet Martin,janet.martin@hotmail.com,M,10/9/1964,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016
CA-2017-119004,CA-2017-119004-2,11/23/2017,11/28/2017,Standard Class,Low,JM-15250,Janet Martin,janet.martin@hotmail.com,M,10/9/1964,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994
CA-2017-119004,CA-2017-119004-3,11/23/2017,11/28/2017,Standard Class,Medium,JM-15250,Janet Martin,janet.martin@hotmail.com,M,10/9/1964,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738
CA-2015-129476,CA-2015-129476-1,10/15/2015,10/20/2015,Standard Class,Low,PA-19060,Pete Armstrong,pete.armstrong@hotmail.hom,M,5/5/1996,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992
CA-2017-146780,CA-2017-146780-1,12/25/2017,12/30/2017,Standard Class,Medium,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096
CA-2016-128867,CA-2016-128867-1,11/3/2016,11/10/2016,Standard Class,Low,CL-12565,Clay Ludtke,clay.ludtke@hotmail.com,M,12/22/1960,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788
CA-2016-128867,CA-2016-128867-2,11/3/2016,11/10/2016,Standard Class,Low,CL-12565,Clay Ludtke,clay.ludtke@hotmail.com,M,12/22/1960,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476
CA-2014-115259,CA-2014-115259-1,8/25/2014,8/27/2014,Second Class,Critical,RC-19960,Ryan Crowe,ryan.crowe@hotmail.com,F,11/13/1992,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348
CA-2014-115259,CA-2014-115259-2,8/25/2014,8/27/2014,Second Class,Low,RC-19960,Ryan Crowe,ryan.crowe@hotmail.com,F,11/13/1992,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652
CA-2014-115259,CA-2014-115259-3,8/25/2014,8/27/2014,Second Class,Critical,RC-19960,Ryan Crowe,ryan.crowe@hotmail.com,F,11/13/1992,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925
CA-2014-115259,CA-2014-115259-4,8/25/2014,8/27/2014,Second Class,Low,RC-19960,Ryan Crowe,ryan.crowe@hotmail.com,F,11/13/1992,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316
CA-2015-110457,CA-2015-110457-1,3/2/2015,3/6/2015,Standard Class,High,DK-13090,Dave Kipp,dave.kipp@hotmail.com,F,9/5/1966,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813
US-2015-136476,US-2015-136476-1,4/5/2015,4/10/2015,Standard Class,Critical,GG-14650,Greg Guthrie,greg.guthrie@hotmail.com,F,11/14/1990,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156
CA-2016-103730,CA-2016-103730-1,6/12/2016,6/15/2016,First Class,Medium,SC-20725,Steven Cartwright,steven.cartwright@hotmail.com,M,5/18/1959,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456
CA-2016-103730,CA-2016-103730-2,6/12/2016,6/15/2016,First Class,High,SC-20725,Steven Cartwright,steven.cartwright@hotmail.com,M,5/18/1959,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.878
CA-2016-103730,CA-2016-103730-3,6/12/2016,6/15/2016,First Class,Not Specified,SC-20725,Steven Cartwright,steven.cartwright@hotmail.com,M,5/18/1959,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368
CA-2016-103730,CA-2016-103730-4,6/12/2016,6/15/2016,First Class,Low,SC-20725,Steven Cartwright,steven.cartwright@hotmail.com,M,5/18/1959,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759
CA-2016-103730,CA-2016-103730-5,6/12/2016,6/15/2016,First Class,Low,SC-20725,Steven Cartwright,steven.cartwright@hotmail.com,M,5/18/1959,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316
US-2014-152030,US-2014-152030-1,12/26/2014,12/28/2014,Second Class,Not Specified,AD-10180,Alan Dominguez,alan.dominguez@hotmail.hom,M,5/10/1989,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
US-2014-134614,US-2014-134614-1,9/20/2014,9/25/2014,Standard Class,Critical,PF-19165,Philip Fox,philip.fox@hotmail.com,M,5/13/1976,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682
US-2017-107272,US-2017-107272-1,11/5/2017,11/12/2017,Standard Class,Low,TS-21610,Troy Staebel,troy.staebel@hotmail.com,M,11/14/1969,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308
US-2017-107272,US-2017-107272-2,11/5/2017,11/12/2017,Standard Class,Critical,TS-21610,Troy Staebel,troy.staebel@hotmail.com,M,11/14/1969,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499
US-2016-125969,US-2016-125969-1,11/6/2016,11/10/2016,Second Class,Not Specified,LS-16975,Lindsay Shagiari,lindsay.shagiari@hotmail.hom,F,1/11/1992,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602
US-2016-125969,US-2016-125969-2,11/6/2016,11/10/2016,Second Class,Critical,LS-16975,Lindsay Shagiari,lindsay.shagiari@hotmail.hom,F,1/11/1992,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416
US-2017-164147,US-2017-164147-1,2/2/2017,2/5/2017,First Class,Not Specified,DW-13585,Dorothy Wardle,dorothy.wardle@hotmail.com,F,3/13/1959,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994
US-2017-164147,US-2017-164147-2,2/2/2017,2/5/2017,First Class,Not Specified,DW-13585,Dorothy Wardle,dorothy.wardle@hotmail.com,F,3/13/1959,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
US-2017-164147,US-2017-164147-3,2/2/2017,2/5/2017,First Class,Medium,DW-13585,Dorothy Wardle,dorothy.wardle@hotmail.com,F,3/13/1959,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732
CA-2016-145583,CA-2016-145583-1,10/13/2016,10/19/2016,Standard Class,Low,LC-16885,Lena Creighton,lena.creighton@hotmail.com,F,5/20/1986,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192
CA-2016-145583,CA-2016-145583-2,10/13/2016,10/19/2016,Standard Class,High,LC-16885,Lena Creighton,lena.creighton@hotmail.com,F,5/20/1986,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568
CA-2016-145583,CA-2016-145583-3,10/13/2016,10/19/2016,Standard Class,Critical,LC-16885,Lena Creighton,lena.creighton@hotmail.com,F,5/20/1986,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456
CA-2016-145583,CA-2016-145583-4,10/13/2016,10/19/2016,Standard Class,Medium,LC-16885,Lena Creighton,lena.creighton@hotmail.com,F,5/20/1986,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698
CA-2016-145583,CA-2016-145583-5,10/13/2016,10/19/2016,Standard Class,Critical,LC-16885,Lena Creighton,lena.creighton@hotmail.com,F,5/20/1986,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
CA-2016-145583,CA-2016-145583-6,10/13/2016,10/19/2016,Standard Class,High,LC-16885,Lena Creighton,lena.creighton@hotmail.com,F,5/20/1986,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464
CA-2016-145583,CA-2016-145583-7,10/13/2016,10/19/2016,Standard Class,Critical,LC-16885,Lena Creighton,lena.creighton@hotmail.com,F,5/20/1986,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976
CA-2016-110366,CA-2016-110366-1,9/5/2016,9/7/2016,Second Class,Not Specified,JD-15895,Jonathan Doherty,jonathan.doherty@hotmail.com,F,6/22/1971,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
CA-2017-106180,CA-2017-106180-1,9/18/2017,9/23/2017,Standard Class,Not Specified,SH-19975,Sally Hughsby,sally.hughsby@hotmail.com,F,7/26/1999,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.3814
CA-2017-106180,CA-2017-106180-2,9/18/2017,9/23/2017,Standard Class,Low,SH-19975,Sally Hughsby,sally.hughsby@hotmail.com,F,7/26/1999,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042
CA-2017-106180,CA-2017-106180-3,9/18/2017,9/23/2017,Standard Class,Low,SH-19975,Sally Hughsby,sally.hughsby@hotmail.com,F,7/26/1999,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976
CA-2017-155376,CA-2017-155376-1,12/22/2017,12/27/2017,Standard Class,Low,SG-20080,Sandra Glassco,sandra.glassco@hotmail.com,M,7/21/1991,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518
CA-2015-110744,CA-2015-110744-1,9/7/2015,9/12/2015,Standard Class,Low,HA-14920,Helen Andreada,helen.andreada@hotmail.com,M,8/6/1958,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579
CA-2014-110072,CA-2014-110072-1,10/22/2014,10/28/2014,Standard Class,Not Specified,MG-17680,Maureen Gastineau,maureen.gastineau@hotmail.hom,M,6/10/1998,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
CA-2016-114489,CA-2016-114489-1,12/5/2016,12/9/2016,Standard Class,Critical,JE-16165,Justin Ellison,justin.ellison@hotmail.com,M,2/23/1971,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015
CA-2016-114489,CA-2016-114489-2,12/5/2016,12/9/2016,Standard Class,Low,JE-16165,Justin Ellison,justin.ellison@hotmail.com,M,2/23/1971,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
CA-2016-114489,CA-2016-114489-3,12/5/2016,12/9/2016,Standard Class,Critical,JE-16165,Justin Ellison,justin.ellison@hotmail.com,M,2/23/1971,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552
CA-2016-114489,CA-2016-114489-4,12/5/2016,12/9/2016,Standard Class,High,JE-16165,Justin Ellison,justin.ellison@hotmail.com,M,2/23/1971,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285
CA-2016-158834,CA-2016-158834-1,3/13/2016,3/16/2016,First Class,Low,TW-21025,Tamara Willingham,tamara.willingham@hotmail.hom,M,5/3/1990,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
CA-2016-158834,CA-2016-158834-2,3/13/2016,3/16/2016,First Class,Low,TW-21025,Tamara Willingham,tamara.willingham@hotmail.hom,M,5/3/1990,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
CA-2015-124919,CA-2015-124919-1,5/31/2015,6/2/2015,First Class,Medium,SP-20650,Stephanie Phelps,stephanie.phelps@hotmail.com,F,12/16/1957,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271
